Ê±¼ä,Ö¸Áî,Êµ¼Ê
0.001044,0,0.046719343
0.001045,0,0.046895816
0.001046,0,0.047072766
0.001047,0,0.047250194
0.001048,0,0.047428101
0.001049,0,0.047606487
0.00105,0,0.047785353
0.001051,0,0.0479647
0.001052,0,0.048144529
0.001053,0,0.048324841
0.001054,0,0.048505636
0.001055,0,0.048686915
0.001056,0,0.048868679
0.001057,0,0.049050929
0.001058,0,0.049233666
0.001059,0,0.04941689
0.00106,0,0.049600602
0.001061,0,0.049784804
0.001062,0,0.049969495
0.001063,0,0.050154677
0.001064,0,0.05034035
0.001065,0,0.050526516
0.001066,0,0.050713175
0.001067,0,0.050900327
0.001068,0,0.051087975
0.001069,0,0.051276118
0.00107,0,0.051464757
0.001071,0,0.051653893
0.001072,0,0.051843527
0.001073,0,0.05203366
0.001074,0,0.052224293
0.001075,0,0.052415426
0.001076,0,0.05260706
0.001077,0,0.052799196
0.001078,0,0.052991835
0.001079,0,0.053184977
0.00108,0,0.053378624
0.001081,0,0.053572776
0.001082,0,0.053767434
0.001083,0,0.053962599
0.001084,0,0.054158272
0.001085,0,0.054354453
0.001086,0,0.054551144
0.001087,0,0.054748344
0.001088,0,0.054946056
0.001089,0,0.055144279
0.00109,0,0.055343015
0.001091,0,0.055542265
0.001092,0,0.055742028
0.001093,0,0.055942307
0.001094,0,0.056143101
0.001095,0,0.018278514
0.001096,0,0.018422565
0.001097,0,0.018566777
0.001098,0,0.018711151
0.001099,0,0.018855686
0.0011,0,0.019000382
0.001101,0,0.019145239
0.001102,0,0.019290256
0.001103,0,0.019435433
0.001104,0,0.019580771
0.001105,0,0.019726267
0.001106,0,0.019871923
0.001107,0,0.020017738
0.001108,0,0.020163712
0.001109,0,-0.017684552
0.00111,0,-0.017452498
0.001111,0,-0.017219929
0.001112,0,-0.016986846
0.001113,0,-0.016753248
0.001114,0,-0.016519133
0.001115,0,-0.016284501
0.001116,0,-0.016049351
0.001117,0,-0.015813682
0.001118,0,-0.015577494
0.001119,0,-0.015340785
0.00112,0,-0.015103555
0.001121,0,-0.014865802
0.001122,0,-0.014627527
0.001123,0,-0.014388729
0.001124,0,-0.014149405
0.001125,0,-0.013909556
0.001126,0,-0.013669182
0.001127,0,-0.01342828
0.001128,0,-0.01318685
0.001129,0,-0.012944892
0.00113,0,-0.012702404
0.001131,0,-0.012459386
0.001132,0,-0.012215837
0.001133,0,-0.011971756
0.001134,0,-0.011727142
0.001135,0,-0.011481994
0.001136,0,-0.011236312
0.001137,0,-0.010990095
0.001138,0,-0.010743342
0.001139,0,-0.010496052
0.00114,0,-0.010248224
0.001141,0,-0.009999858
0.001142,0,-0.009750952
0.001143,0,-0.009501506
0.001144,0,-0.009251519
0.001145,0,-0.00900099
0.001146,0,-0.008749919
0.001147,0,-0.008498304
0.001148,0,-0.008246145
0.001149,0,-0.00799344
0.00115,0,-0.00774019
0.001151,0,-0.007486392
0.001152,0,-0.007232047
0.001153,0,-0.006977154
0.001154,0,-0.006721711
0.001155,0,-0.006465718
0.001156,0,-0.006209174
0.001157,0,-0.005952079
0.001158,0,-0.00569443
0.001159,0,-0.005436228
0.00116,0,-0.005177472
0.001161,0,-0.004918161
0.001162,0,-0.004658293
0.001163,0,-0.004397869
0.001164,0,-0.004136887
0.001165,0,-0.003875347
0.001166,0,-0.003613248
0.001167,0,-0.003350588
0.001168,0,-0.003087367
0.001169,0,-0.002823584
0.00117,0,-0.002559239
0.001171,0,-0.00229433
0.001172,0,-0.002028857
0.001173,0,-0.001762819
0.001174,0,-0.001496215
0.001175,0,-0.001229043
0.001176,0,-0.000961304
0.001177,0,-0.000692997
0.001178,0,-0.00042412
0.001179,0,-0.000154673
0.00118,0,0.000115345
0.001181,0,0.000385935
0.001182,0,0.000657097
0.001183,0,0.000928834
0.001184,0,0.001201144
0.001185,0,0.00147403
0.001186,0,0.001747492
0.001187,0,0.002021531
0.001188,0,0.002296148
0.001189,0,0.002571343
0.00119,0,0.002847118
0.001191,0,0.003123473
0.001192,0,0.00340041
0.001193,0,0.003677928
0.001194,0,0.003956029
0.001195,0,0.004234714
0.001196,0,0.004423235
0.001197,0,0.004611929
0.001198,0,0.004800797
0.001199,0,0.004989837
0.0012,0,0.005179049
0.001201,0,0.005368434
0.001202,0,0.00555799
0.001203,0,0.005747717
0.001204,0,0.005937616
0.001205,0,0.006127685
0.001206,0,0.006317924
0.001207,0,0.006508333
0.001208,0,0.006698912
0.001209,0,0.006983308
0.00121,0,0.007268294
0.001211,0,0.007553869
0.001212,0,0.007840035
0.001213,0,0.008126793
0.001214,0,0.008414143
0.001215,0,0.008702087
0.001216,0,0.008990624
0.001217,0,0.009279757
0.001218,0,0.009569485
0.001219,0,0.00985981
0.00122,0,0.010150733
0.001221,0,0.010442253
0.001222,0,0.010734373
0.001223,0,0.011027093
0.001224,0,0.011320414
0.001225,0,0.011614337
0.001226,0,0.011908862
0.001227,0,0.01220399
0.001228,0,0.012499723
0.001229,0,0.012796061
0.00123,0,0.013093004
0.001231,0,0.013390555
0.001232,0,0.013688713
0.001233,0,0.01398748
0.001234,0,0.014286855
0.001235,0,0.014586841
0.001236,0,0.014887438
0.001237,0,0.015188647
0.001238,0,0.015490469
0.001239,0,0.015792904
0.00124,0,0.016095953
0.001241,0,0.016399618
0.001242,0,0.016703899
0.001243,0,0.017008797
0.001244,0,0.017314312
0.001245,0,0.017620446
0.001246,0,0.0179272
0.001247,0,0.018234574
0.001248,0,0.018542569
0.001249,0,0.018851187
0.00125,0,0.019160427
0.001251,0,0.019470291
0.001252,0,0.019780779
0.001253,0,0.020091893
0.001254,0,0.020403633
0.001255,0,0.020716
0.001256,0,0.021028996
0.001257,0,0.02134262
0.001258,0,0.021656874
0.001259,0,0.021971758
0.00126,0,0.022287274
0.001261,0,0.022603422
0.001262,0,0.022920204
0.001263,0,0.023237619
0.001264,0,0.023555669
0.001265,0,0.023874355
0.001266,0,0.024193677
0.001267,0,0.024513637
0.001268,0,0.024834235
0.001269,0,0.025155472
0.00127,0,0.025477349
0.001271,0,-0.012285026
0.001272,0,-0.050034324
0.001273,0,-0.049794202
0.001274,0,-0.049553907
0.001275,0,-0.049313438
0.001276,0,-0.049072796
0.001277,0,-0.048831982
0.001278,0,-0.048590996
0.001279,0,-0.048349837
0.00128,0,-0.048108507
0.001281,0,-0.047867006
0.001282,0,-0.047625334
0.001283,0,-0.047383492
0.001284,0,-0.04714148
0.001285,0,-0.046899298
0.001286,0,-0.046656946
0.001287,0,-0.046414426
0.001288,0,-0.046171737
0.001289,0,-0.04592888
0.00129,0,-0.045685855
0.001291,0,-0.045442662
0.001292,0,-0.045199302
0.001293,0,-0.044955775
0.001294,0,-0.044712082
0.001295,0,-0.044468223
0.001296,0,-0.044224198
0.001297,0,-0.043980007
0.001298,0,-0.043735651
0.001299,0,-0.043491131
0.0013,0,-0.043246446
0.001301,0,-0.043001598
0.001302,0,-0.042756586
0.001303,0,-0.04251141
0.001304,0,-0.042266072
0.001305,0,-0.04202057
0.001306,0,-0.041774907
0.001307,0,-0.041529082
0.001308,0,-0.041283095
0.001309,0,-0.041036947
0.00131,0,-0.040790639
0.001311,0,-0.040544169
0.001312,0,-0.002207446
0.001313,0,0.036117015
0.001314,0,0.036458134
0.001315,0,0.036799908
0.001316,0,0.037142338
0.001317,0,-0.000605325
0.001318,0,-0.038339909
0.001319,0,-0.037970406
0.00132,0,-0.037600253
0.001321,0,-0.037229448
0.001322,0,-0.036857992
0.001323,0,0.001484003
0.001324,0,0.039813741
0.001325,0,0.040161605
0.001326,0,0.040510132
0.001327,0,0.040859324
0.001328,0,0.003116974
0.001329,0,-0.034612292
0.00133,0,-0.034236006
0.001331,0,-0.033859062
0.001332,0,-0.033481458
0.001333,0,-0.033103195
0.001334,0,-0.03272427
0.001335,0,-0.032344684
0.001336,0,0.006003697
0.001337,0,0.044339825
0.001338,0,0.044695845
0.001339,0,0.006958854
0.00134,0,-0.030765048
0.001341,0,-0.030381912
0.001342,0,-0.029998109
0.001343,0,-0.029613639
0.001344,0,-0.029228501
0.001345,0,-0.028842694
0.001346,0,-0.028456217
0.001347,0,-0.028069069
0.001348,0,0.010285236
0.001349,0,0.048627293
0.00135,0,0.048990898
0.001351,0,0.011259865
0.001352,0,-0.026458076
0.001353,0,-0.02606733
0.001354,0,-0.025675909
0.001355,0,-0.025414172
0.001356,0,-0.025152272
0.001357,0,-0.024890208
0.001358,0,-0.02462798
0.001359,0,-0.024365589
0.00136,0,-0.024103036
0.001361,0,-0.023840321
0.001362,0,-0.023577444
0.001363,0,-0.023314405
0.001364,0,-0.023051205
0.001365,0,-0.022787844
0.001366,0,-0.022524323
0.001367,0,-0.022260642
0.001368,0,-0.021996801
0.001369,0,-0.021732801
0.00137,0,-0.021468642
0.001371,0,-0.021204324
0.001372,0,-0.020939849
0.001373,0,-0.020675215
0.001374,0,-0.020410423
0.001375,0,-0.020145475
0.001376,0,-0.019880369
0.001377,0,-0.019615108
0.001378,0,-0.01934969
0.001379,0,-0.019084116
0.00138,0,-0.018818387
0.001381,0,-0.018552503
0.001382,0,-0.018286464
0.001383,0,-0.018020271
0.001384,0,-0.017753924
0.001385,0,-0.017487423
0.001386,0,-0.017220769
0.001387,0,-0.016953962
0.001388,0,-0.016687003
0.001389,0,-0.016419891
0.00139,0,-0.016152628
0.001391,0,-0.015885213
0.001392,0,-0.015617647
0.001393,0,-0.01534993
0.001394,0,-0.015082063
0.001395,0,-0.014814045
0.001396,0,-0.014545878
0.001397,0,-0.014277562
0.001398,0,-0.014009096
0.001399,0,-0.013740482
0.0014,0,-0.013471719
0.001401,0,-0.013202809
0.001402,0,-0.012933751
0.001403,0,-0.012664545
0.001404,0,-0.012395193
0.001405,0,-0.012125694
0.001406,0,-0.011856048
0.001407,0,-0.011586257
0.001408,0,-0.01131632
0.001409,0,-0.011046238
0.00141,0,-0.010776011
0.001411,0,-0.01050564
0.001412,0,-0.010235125
0.001413,0,-0.009964465
0.001414,0,-0.009693662
0.001415,0,-0.009422716
0.001416,0,-0.009151628
0.001417,0,-0.008880396
0.001418,0,-0.008460425
0.001419,0,-0.008039758
0.00142,0,-0.007618396
0.001421,0,-0.007196337
0.001422,0,-0.006773581
0.001423,0,-0.006350127
0.001424,0,-0.005925974
0.001425,0,-0.005501122
0.001426,0,-0.005075569
0.001427,0,-0.004800636
0.001428,0,-0.004525559
0.001429,0,-0.004098409
0.00143,0,-0.003670556
0.001431,0,-0.003241999
0.001432,0,-0.002812739
0.001433,0,-0.002382772
0.001434,0,-0.0019521
0.001435,0,-0.001520721
0.001436,0,-0.001088635
0.001437,0,-0.000655839
0.001438,0,-0.000222335
0.001439,0,5.69e-05
0.00144,0,0.000336242
0.001441,0,0.000771364
0.001442,0,0.001207197
0.001443,0,0.001643743
0.001444,0,0.002081001
0.001445,0,0.002518974
0.001446,0,0.002957661
0.001447,0,0.003397064
0.001448,0,0.003837184
0.001449,0,0.00427802
0.00145,0,0.004719575
0.001451,0,0.005003121
0.001452,0,0.005127772
0.001453,0,0.005411349
0.001454,0,-0.032255704
0.001455,0,-0.069909658
0.001456,0,-0.06960006
0.001457,0,-0.069290326
0.001458,0,-0.068980457
0.001459,0,-0.068670453
0.00146,0,-0.068360314
0.001461,0,-0.06805004
0.001462,0,-0.067739633
0.001463,0,-0.067429092
0.001464,0,-0.067118417
0.001465,0,-0.06680761
0.001466,0,-0.06649667
0.001467,0,-0.066185597
0.001468,0,-0.065874393
0.001469,0,-0.065563057
0.00147,0,-0.06525159
0.001471,0,-0.064939992
0.001472,0,-0.064628263
0.001473,0,-0.064316404
0.001474,0,-0.064004416
0.001475,0,-0.063692298
0.001476,0,-0.06338005
0.001477,0,-0.063067674
0.001478,0,-0.06275517
0.001479,0,-0.062442537
0.00148,0,-0.062129776
0.001481,0,-0.061816888
0.001482,0,-0.061503873
0.001483,0,-0.061190731
0.001484,0,-0.060877463
0.001485,0,-0.060564068
0.001486,0,-0.060250548
0.001487,0,-0.059936902
0.001488,0,-0.059623132
0.001489,0,-0.059309236
0.00149,0,-0.058995217
0.001491,0,-0.058681073
0.001492,0,-0.058366805
0.001493,0,-0.058052414
0.001494,0,-0.0577379
0.001495,0,-0.057423264
0.001496,0,-0.057108505
0.001497,0,-0.056793624
0.001498,0,-0.056478621
0.001499,0,-0.056163497
0.0015,0,-0.055848252
0.001501,0,-0.055532886
0.001502,0,-0.0552174
0.001503,0,-0.054901794
0.001504,0,-0.054586068
0.001505,0,-0.054270223
0.001506,0,-0.053954259
0.001507,0,-0.053638176
0.001508,0,-0.053321975
0.001509,0,-0.053005656
0.00151,0,-0.052689219
0.001511,0,-0.052372665
0.001512,0,-0.052055994
0.001513,0,-0.051739206
0.001514,0,-0.051422302
0.001515,0,-0.051105281
0.001516,0,-0.012667682
0.001517,0,0.025757674
0.001518,0,0.02623051
0.001519,0,0.026704086
0.00152,0,0.027178402
0.001521,0,0.027653458
0.001522,0,-0.009992214
0.001523,0,-0.047624786
0.001524,0,-0.047122456
0.001525,0,-0.008680306
0.001526,0,0.029749603
0.001527,0,0.030228534
0.001528,0,0.03070821
0.001529,0,0.031188631
0.00153,0,0.0316698
0.001531,0,0.032151715
0.001532,0,-0.005488781
0.001533,0,-0.043116174
0.001534,0,-0.042606966
0.001535,0,-0.042097016
0.001536,0,-0.041586323
0.001537,0,-0.00313787
0.001538,0,0.035298347
0.001539,0,0.035785662
0.00154,0,0.036273731
0.001541,0,0.036762555
0.001542,0,0.037252133
0.001543,0,-0.000382574
0.001544,0,-0.038004172
0.001545,0,-0.03748728
0.001546,0,-0.036969639
0.001547,0,-0.036451247
0.001548,0,-0.035932104
0.001549,0,0.002522713
0.00155,0,0.040965298
0.001551,0,0.041461086
0.001552,0,0.041957636
0.001553,0,0.04245495
0.001554,0,0.004633179
0.001555,0,0.004951003
0.001556,0,0.005268949
0.001557,0,0.005587016
0.001558,0,0.005905206
0.001559,0,0.006223516
0.00156,0,0.006541948
0.001561,0,0.0068605
0.001562,0,0.007179172
0.001563,0,0.007497964
0.001564,0,0.007816876
0.001565,0,0.008135906
0.001566,0,0.008455056
0.001567,0,0.008774324
0.001568,0,0.009093711
0.001569,0,0.009413215
0.00157,0,0.009732836
0.001571,0,0.010052575
0.001572,0,0.010372431
0.001573,0,0.010692403
0.001574,0,0.011012491
0.001575,0,0.011332696
0.001576,0,0.011653015
0.001577,0,0.01197345
0.001578,0,0.012293999
0.001579,0,0.012614663
0.00158,0,0.012935441
0.001581,0,0.013256333
0.001582,0,0.013577339
0.001583,0,0.013898457
0.001584,0,0.014219688
0.001585,0,0.014541032
0.001586,0,0.014862488
0.001587,0,0.015184055
0.001588,0,0.015505735
0.001589,0,0.015827525
0.00159,0,0.016149426
0.001591,0,0.016471437
0.001592,0,0.016793559
0.001593,0,0.01711579
0.001594,0,0.017438131
0.001595,0,0.017760581
0.001596,0,0.01808314
0.001597,0,0.018405807
0.001598,0,0.018728583
0.001599,0,0.019051466
0.0016,0,0.019374457
0.001601,0,0.019697555
0.001602,0,0.020020759
0.001603,0,0.020344071
0.001604,0,0.020667488
0.001605,0,0.020991011
0.001606,0,0.02131464
0.001607,0,0.021638374
0.001608,0,0.021962213
0.001609,0,0.022286157
0.00161,0,0.022610205
0.001611,0,0.022934356
0.001612,0,0.023258612
0.001613,0,0.02358297
0.001614,0,0.023907431
0.001615,0,0.024231996
0.001616,0,0.024772004
0.001617,0,0.025312789
0.001618,0,0.025854352
0.001619,0,0.026396694
0.00162,0,0.026939815
0.001621,0,0.027483717
0.001622,0,0.0280284
0.001623,0,0.028573865
0.001624,0,0.028901774
0.001625,0,0.029229786
0.001626,0,0.029776992
0.001627,0,0.030324983
0.001628,0,0.030873759
0.001629,0,0.03142332
0.00163,0,0.031973667
0.001631,0,0.032524801
0.001632,0,0.033076723
0.001633,0,0.033629434
0.001634,0,0.034182934
0.001635,0,0.034737224
0.001636,0,0.035069428
0.001637,0,0.035401736
0.001638,0,0.035957787
0.001639,0,0.036514631
0.00164,0,0.037072268
0.001641,0,0.037630698
0.001642,0,0.038189924
0.001643,0,0.038749944
0.001644,0,0.039310761
0.001645,0,0.039872375
0.001646,0,0.040434786
0.001647,0,0.040997996
0.001648,0,0.041334536
0.001649,0,0.041671181
0.00165,0,0.042236171
0.001651,0,0.042801962
0.001652,0,0.005223706
0.001653,0,-0.032341429
0.001654,0,-0.031978
0.001655,0,-0.031614475
0.001656,0,-0.031250853
0.001657,0,-0.030887136
0.001658,0,-0.030523322
0.001659,0,-0.030159414
0.00166,0,-0.029795411
0.001661,0,-0.029431313
0.001662,0,-0.02906712
0.001663,0,-0.028702834
0.001664,0,-0.028338455
0.001665,0,-0.027973982
0.001666,0,-0.027609416
0.001667,0,-0.027244757
0.001668,0,-0.026880007
0.001669,0,-0.026515164
0.00167,0,-0.026150229
0.001671,0,-0.025785204
0.001672,0,-0.025420087
0.001673,0,-0.02505488
0.001674,0,-0.024689582
0.001675,0,-0.024324195
0.001676,0,-0.023958718
0.001677,0,-0.023593151
0.001678,0,-0.023227495
0.001679,0,-0.022861751
0.00168,0,-0.022495919
0.001681,0,-0.022129998
0.001682,0,-0.021763989
0.001683,0,-0.021397894
0.001684,0,-0.021031711
0.001685,0,-0.020665441
0.001686,0,-0.020299085
0.001687,0,-0.019932643
0.001688,0,-0.019566115
0.001689,0,-0.019199502
0.00169,0,-0.018832803
0.001691,0,-0.01846602
0.001692,0,-0.018099152
0.001693,0,-0.017732199
0.001694,0,-0.017365163
0.001695,0,-0.016998044
0.001696,0,-0.016630841
0.001697,0,-0.016263555
0.001698,0,-0.015896187
0.001699,0,-0.015528737
0.0017,0,-0.015161204
0.001701,0,-0.01479359
0.001702,0,-0.014425894
0.001703,0,-0.014058118
0.001704,0,-0.013690261
0.001705,0,-0.013322323
0.001706,0,-0.012954305
0.001707,0,-0.012586208
0.001708,0,-0.012218031
0.001709,0,-0.011849775
0.00171,0,-0.01148144
0.001711,0,-0.011113027
0.001712,0,-0.010744535
0.001713,0,-0.010375966
0.001714,0,-0.010007319
0.001715,0,-0.009638595
0.001716,0,-0.009269793
0.001717,0,0.029256752
0.001718,0,0.029868511
0.001719,0,-0.007676988
0.00172,0,-0.04520937
0.001721,0,-0.044570157
0.001722,0,-0.043930133
0.001723,0,-0.005387774
0.001724,0,0.033142358
0.001725,0,0.033759161
0.001726,0,0.034376785
0.001727,0,0.034995231
0.001728,0,0.0356145
0.001729,0,-0.001925524
0.00173,0,-0.039452427
0.001731,0,-0.038805686
0.001732,0,-0.038158128
0.001733,0,-0.037509753
0.001734,0,-0.036860559
0.001735,0,0.001688467
0.001736,0,0.04022527
0.001737,0,0.040851265
0.001738,0,0.041478089
0.001739,0,0.003943567
0.00174,0,-0.03357783
0.001741,0,-0.032923516
0.001742,0,-0.032268378
0.001743,0,-0.031612417
0.001744,0,-0.03095563
0.001745,0,-0.030298018
0.001746,0,-0.029639579
0.001747,0,-0.028980314
0.001748,0,-0.02832022
0.001749,0,0.01023675
0.00175,0,0.048781504
0.001751,0,0.049418425
0.001752,0,0.011891304
0.001753,0,-0.025622687
0.001754,0,-0.025228571
0.001755,0,-0.024834381
0.001756,0,-0.024440116
0.001757,0,-0.024045778
0.001758,0,-0.023651366
0.001759,0,-0.02325688
0.00176,0,-0.022862322
0.001761,0,-0.022467691
0.001762,0,-0.022072988
0.001763,0,-0.021678212
0.001764,0,-0.021283365
0.001765,0,-0.020888447
0.001766,0,-0.020493457
0.001767,0,-0.020098397
0.001768,0,-0.019703266
0.001769,0,-0.019308065
0.00177,0,-0.018912795
0.001771,0,-0.018517454
0.001772,0,-0.018122045
0.001773,0,-0.017726567
0.001774,0,-0.01733102
0.001775,0,-0.016935405
0.001776,0,-0.016539722
0.001777,0,-0.016143972
0.001778,0,-0.015748154
0.001779,0,-0.015352269
0.00178,0,-0.014956318
0.001781,0,-0.0145603
0.001782,0,-0.014164216
0.001783,0,-0.013768067
0.001784,0,-0.013371852
0.001785,0,-0.012975572
0.001786,0,-0.012579227
0.001787,0,-0.012182817
0.001788,0,-0.011786344
0.001789,0,-0.011389806
0.00179,0,-0.010993205
0.001791,0,-0.010596541
0.001792,0,-0.010199814
0.001793,0,-0.009803024
0.001794,0,-0.009406172
0.001795,0,-0.009009258
0.001796,0,-0.008612282
0.001797,0,-0.008215245
0.001798,0,-0.007818147
0.001799,0,-0.007420988
0.0018,0,-0.007023768
0.001801,0,-0.006626488
0.001802,0,-0.006229149
0.001803,0,-0.00583175
0.001804,0,-0.005434291
0.001805,0,-0.005036774
0.001806,0,-0.004639198
0.001807,0,-0.004241563
0.001808,0,-0.003843871
0.001809,0,-0.003446121
0.00181,0,-0.003048313
0.001811,0,-0.002650448
0.001812,0,-0.002252527
0.001813,0,-0.001854548
0.001814,0,-0.001456514
0.001815,0,-0.001058424
0.001816,0,-0.000362995
0.001817,0,0.000333283
0.001818,0,0.001030411
0.001819,0,0.001728389
0.00182,0,0.002427219
0.001821,0,0.003126901
0.001822,0,0.003827437
0.001823,0,0.004228411
0.001824,0,0.004629441
0.001825,0,0.005331841
0.001826,0,0.006035095
0.001827,0,0.006739205
0.001828,0,0.007444171
0.001829,0,0.008149995
0.00183,0,0.008856676
0.001831,0,0.009564216
0.001832,0,0.010272616
0.001833,0,0.010981875
0.001834,0,0.011691995
0.001835,0,0.012097151
0.001836,0,0.012502365
0.001837,0,0.013214368
0.001838,0,0.013927234
0.001839,0,0.014640964
0.00184,0,0.015355557
0.001841,0,0.016071016
0.001842,0,0.01678734
0.001843,0,0.017504531
0.001844,0,0.01822259
0.001845,0,0.018941516
0.001846,0,0.019661311
0.001847,0,0.020070686
0.001848,0,0.02048012
0.001849,0,0.021201817
0.00185,0,0.021924384
0.001851,0,0.022647822
0.001852,0,-0.014814548
0.001853,0,-0.052263782
0.001854,0,-0.051827251
0.001855,0,-0.05139067
0.001856,0,-0.050954039
0.001857,0,-0.05051736
0.001858,0,-0.050080632
0.001859,0,-0.049643856
0.00186,0,-0.049207032
0.001861,0,-0.04877016
0.001862,0,-0.048333241
0.001863,0,-0.047896274
0.001864,0,-0.047459261
0.001865,0,-0.047022201
0.001866,0,-0.046585095
0.001867,0,-0.046147944
0.001868,0,-0.045710746
0.001869,0,-0.045273504
0.00187,0,-0.044836216
0.001871,0,-0.044398884
0.001872,0,-0.043961507
0.001873,0,-0.043524087
0.001874,0,-0.043086622
0.001875,0,-0.042649114
0.001876,0,-0.042211564
0.001877,0,-0.04177397
0.001878,0,-0.041336334
0.001879,0,-0.040898655
0.00188,0,-0.040460935
0.001881,0,-0.040023173
0.001882,0,-0.039585369
0.001883,0,-0.039147525
0.001884,0,-0.03870964
0.001885,0,-0.038271714
0.001886,0,-0.037833748
0.001887,0,-0.037395743
0.001888,0,-0.036957698
0.001889,0,-0.036519613
0.00189,0,-0.03608149
0.001891,0,-0.035643328
0.001892,0,-0.035205128
0.001893,0,-0.03476689
0.001894,0,-0.034328614
0.001895,0,-0.033890301
0.001896,0,-0.03345195
0.001897,0,-0.033013563
0.001898,0,-0.032575139
0.001899,0,-0.032136679
0.0019,0,-0.031698182
0.001901,0,-0.03125965
0.001902,0,-0.030821083
0.001903,0,-0.030382481
0.001904,0,-0.029943844
0.001905,0,-0.029505172
0.001906,0,-0.029066466
0.001907,0,-0.028627727
0.001908,0,-0.028188953
0.001909,0,-0.027750147
0.00191,0,-0.027311307
0.001911,0,-0.026872434
0.001912,0,-0.026433529
0.001913,0,-0.025994592
0.001914,0,-0.025555623
0.001915,0,-0.025116623
0.001916,0,-0.024677591
0.001917,0,0.013963268
0.001918,0,0.014734572
0.001919,0,0.015506763
0.00192,0,0.016279842
0.001921,0,0.01705381
0.001922,0,-0.020374322
0.001923,0,-0.057789321
0.001924,0,-0.056987722
0.001925,0,-0.018329618
0.001926,0,0.020316271
0.001927,0,0.02109482
0.001928,0,0.021874261
0.001929,0,0.022654596
0.00193,0,0.023435826
0.001931,0,0.02421795
0.001932,0,-0.013204419
0.001933,0,-0.050613651
0.001934,0,-0.049803878
0.001935,0,-0.011140067
0.001936,0,0.027511533
0.001937,0,0.028298271
0.001938,0,0.029085909
0.001939,0,0.029874447
0.00194,0,0.030663886
0.001941,0,0.031454225
0.001942,0,0.032245467
0.001943,0,-0.005170438
0.001944,0,-0.042573202
0.001945,0,-0.041754293
0.001946,0,-0.040934488
0.001947,0,-0.002263629
0.001948,0,0.036395023
0.001949,0,0.037191814
0.00195,0,0.037989512
0.001951,0,0.038788118
0.001952,0,0.039587632
0.001953,0,0.002177569
0.001954,0,0.002629051
0.001955,0,0.003080565
0.001956,0,0.003532113
0.001957,0,0.003983693
0.001958,0,0.004435305
0.001959,0,0.004886949
0.00196,0,0.005338624
0.001961,0,0.005790331
0.001962,0,0.006242069
0.001963,0,0.006693837
0.001964,0,0.007145636
0.001965,0,0.007597465
0.001966,0,0.008049323
0.001967,0,0.008501211
0.001968,0,0.008953128
0.001969,0,0.009405074
0.00197,0,0.009857049
0.001971,0,0.010309052
0.001972,0,0.010761083
0.001973,0,0.011213142
0.001974,0,0.011665228
0.001975,0,0.012117341
0.001976,0,0.012569481
0.001977,0,0.013021648
0.001978,0,0.01347384
0.001979,0,0.013926059
0.00198,0,0.014378303
0.001981,0,0.014830573
0.001982,0,0.015282868
0.001983,0,0.015735187
0.001984,0,0.016187531
0.001985,0,0.016639899
0.001986,0,0.017092292
0.001987,0,0.017544707
