时间,指令,实际
0.008516,3,0.130688797
0.008517,3,0.13072172
0.008518,3,0.130754646
0.008519,3,0.130787577
0.00852,3,0.130820512
0.008521,3,0.130853451
0.008522,3,0.130886395
0.008523,3,0.130919342
0.008524,3,0.130952293
0.008525,3,0.130985249
0.008526,3,0.131018209
0.008527,3,0.131051173
0.008528,3,0.131084141
0.008529,3,0.131117113
0.00853,3,0.131150089
0.008531,3,0.13118307
0.008532,3,0.131216054
0.008533,3,0.131249043
0.008534,3,0.131282036
0.008535,3,0.131315033
0.008536,3,0.131348034
0.008537,3,0.13138104
0.008538,3,0.131414049
0.008539,3,0.131447063
0.00854,3,0.131480081
0.008541,3,0.131513103
0.008542,3,0.131546129
0.008543,3,0.131579159
0.008544,3,0.131612194
0.008545,3,0.131645233
0.008546,3,0.131678276
0.008547,3,0.131711323
0.008548,3,0.131744374
0.008549,3,0.13177743
0.00855,3,0.131810489
0.008551,3,0.131843553
0.008552,3,0.131876621
0.008553,3,0.131909693
0.008554,3,0.13194277
0.008555,3,0.131975851
0.008556,3,0.132008935
0.008557,3,0.132042024
0.008558,3,0.132075118
0.008559,3,0.132108215
0.00856,3,0.132141317
0.008561,3,0.132174422
0.008562,3,0.132207532
0.008563,3,0.132240647
0.008564,3,0.132273765
0.008565,3,0.132306887
0.008566,3,0.132340014
0.008567,3,0.132373145
0.008568,3,0.13240628
0.008569,3,0.132439419
0.00857,3,0.132472563
0.008571,3,0.13250571
0.008572,3,0.132538862
0.008573,3,0.132572018
0.008574,3,0.132605178
0.008575,3,0.132638342
0.008576,3,0.132671511
0.008577,3,0.132704683
0.008578,3,0.13273786
0.008579,3,0.132771041
0.00858,3,0.132804226
0.008581,3,0.132837415
0.008582,3,0.132870608
0.008583,3,0.132903806
0.008584,3,0.132937008
0.008585,3,0.132970213
0.008586,3,0.133003423
0.008587,3,0.133036637
0.008588,3,0.133069856
0.008589,3,0.133103078
0.00859,3,0.133136305
0.008591,3,0.133169535
0.008592,3,0.13320277
0.008593,3,0.133236009
0.008594,3,0.133269252
0.008595,3,0.133302499
0.008596,3,0.133335751
0.008597,3,0.133369006
0.008598,3,0.133402266
0.008599,3,0.13343553
0.0086,3,0.133468798
0.008601,3,0.13350207
0.008602,3,0.133535346
0.008603,3,0.133568626
0.008604,3,0.13360191
0.008605,3,0.133635199
0.008606,3,0.133668492
0.008607,3,0.133701788
0.008608,3,0.133735089
0.008609,3,0.133768394
0.00861,3,0.133801703
0.008611,3,0.133835017
0.008612,3,0.133868334
0.008613,3,0.133901655
0.008614,3,0.133934981
0.008615,3,0.133968311
0.008616,3,0.134001644
0.008617,3,0.134034982
0.008618,3,0.134068324
0.008619,3,0.134101671
0.00862,3,0.134135021
0.008621,3,0.134168375
0.008622,3,0.134201734
0.008623,3,0.134235097
0.008624,3,0.134268464
0.008625,3,0.134301835
0.008626,3,0.13433521
0.008627,3,0.134368589
0.008628,3,0.134401973
0.008629,3,0.13443536
0.00863,3,0.134468752
0.008631,3,0.134502148
0.008632,3,0.134535548
0.008633,3,0.134568953
0.008634,3,0.134602361
0.008635,3,0.134635774
0.008636,3,0.13466919
0.008637,3,0.134702611
0.008638,3,0.134736037
0.008639,3,0.134769466
0.00864,3,0.134802899
0.008641,3,0.134836337
0.008642,3,0.134869779
0.008643,3,0.134903225
0.008644,3,0.134936675
0.008645,3,0.134970129
0.008646,3,0.135003588
0.008647,3,0.135037051
0.008648,3,0.135070518
0.008649,3,0.135103989
0.00865,3,0.135137464
0.008651,3,0.135170944
0.008652,3,0.135204427
0.008653,3,0.135237915
0.008654,3,0.135271408
0.008655,3,0.135304904
0.008656,3,0.135338404
0.008657,3,0.135371909
0.008658,3,0.135405418
0.008659,3,0.135438931
0.00866,3,0.135472448
0.008661,3,0.13550597
0.008662,3,0.135539495
0.008663,3,0.135573025
0.008664,3,0.135606559
0.008665,3,0.135640097
0.008666,3,0.13567364
0.008667,3,0.135707186
0.008668,3,0.135740737
0.008669,3,0.135774292
0.00867,3,0.135807851
0.008671,3,0.135841414
0.008672,3,0.135874982
0.008673,3,0.135908553
0.008674,3,0.135942129
0.008675,3,0.135975709
0.008676,3,0.136009293
0.008677,3,0.136042881
0.008678,3,0.136076474
0.008679,3,0.13611007
0.00868,3,0.136143671
0.008681,3,0.136177276
0.008682,3,0.136210885
0.008683,3,0.136244498
0.008684,3,0.136278116
0.008685,3,0.136311737
0.008686,3,0.136345363
0.008687,3,0.136378993
0.008688,3,0.136412627
0.008689,3,0.136446265
0.00869,3,0.136479907
0.008691,3,0.136513553
0.008692,3,0.136547204
0.008693,3,0.136580858
0.008694,3,0.136614517
0.008695,3,0.13664818
0.008696,3,0.136681847
0.008697,3,0.136715519
0.008698,3,0.136749194
0.008699,3,0.136782873
0.0087,3,0.136816557
0.008701,3,0.136850245
0.008702,3,0.136883937
0.008703,3,0.136917633
0.008704,3,0.136951333
0.008705,3,0.136985037
0.008706,3,0.137018745
0.008707,3,0.137052458
0.008708,3,0.137086174
0.008709,3,0.137119895
0.00871,3,0.13715362
0.008711,3,0.137187349
0.008712,3,0.137221082
0.008713,3,0.137254819
0.008714,3,0.13728856
0.008715,3,0.137322306
0.008716,3,0.137356055
0.008717,3,0.137389809
0.008718,3,0.137423567
0.008719,3,0.137457329
0.00872,3,0.137491095
0.008721,3,0.137524865
0.008722,3,0.137558639
0.008723,3,0.137592418
0.008724,3,0.1376262
0.008725,3,0.137659987
0.008726,3,0.137693778
0.008727,3,0.137727573
0.008728,3,0.137761372
0.008729,3,0.137795175
0.00873,3,0.137828982
0.008731,3,0.137862794
0.008732,3,0.137896609
0.008733,3,0.137930429
0.008734,3,0.137964253
0.008735,3,0.137998081
0.008736,3,0.138031914
0.008737,3,0.13806575
0.008738,3,0.138099591
0.008739,3,0.138133435
0.00874,3,0.138167284
0.008741,3,0.138201137
0.008742,3,0.138234995
0.008743,3,0.138268856
0.008744,3,0.138302722
0.008745,3,0.138336591
0.008746,3,0.138370465
0.008747,3,0.138404343
0.008748,3,0.138438226
0.008749,3,0.138472112
0.00875,3,0.138506003
0.008751,3,0.138539898
0.008752,3,0.138573797
0.008753,3,0.1386077
0.008754,3,0.138641608
0.008755,3,0.138675519
0.008756,3,0.138709435
0.008757,3,0.138743355
0.008758,3,0.13877728
0.008759,3,0.138811208
0.00876,3,0.138845141
0.008761,3,0.138879077
0.008762,3,0.138913018
0.008763,3,0.138946964
0.008764,3,0.138980913
0.008765,3,0.139014867
0.008766,3,0.139048824
0.008767,3,0.139082786
0.008768,3,0.139116752
0.008769,3,0.139150723
0.00877,3,0.139184697
0.008771,3,0.139218676
0.008772,3,0.139252659
0.008773,3,0.139286646
0.008774,3,0.139320637
0.008775,3,0.139354632
0.008776,3,0.139388632
0.008777,3,0.139422635
0.008778,3,0.139456643
0.008779,3,0.139490655
0.00878,3,0.139524671
0.008781,3,0.139558692
0.008782,3,0.139592716
0.008783,3,0.139626745
0.008784,3,0.139660778
0.008785,3,0.139694815
0.008786,3,0.139728856
0.008787,3,0.139762901
0.008788,3,0.13979695
0.008789,3,0.139831004
0.00879,3,0.139865062
0.008791,3,0.139899123
0.008792,3,0.139933189
0.008793,3,0.13996726
0.008794,3,0.140001334
0.008795,3,0.140035412
0.008796,3,0.140069495
0.008797,3,0.140103581
0.008798,3,0.140137672
0.008799,3,0.140171767
0.0088,3,0.140205866
0.008801,3,0.14023997
0.008802,3,0.140274077
0.008803,3,0.140308188
0.008804,3,0.140342304
0.008805,3,0.140376424
0.008806,3,0.140410548
0.008807,3,0.140444676
0.008808,3,0.140478808
0.008809,3,0.140512944
0.00881,3,0.140547084
0.008811,3,0.140581229
0.008812,3,0.140615377
0.008813,3,0.14064953
0.008814,3,0.140683687
0.008815,3,0.140717848
0.008816,3,0.140752013
0.008817,3,0.140786182
0.008818,3,0.140820355
0.008819,3,0.140854533
0.00882,3,0.140888714
0.008821,3,0.1409229
0.008822,3,0.14095709
0.008823,3,0.140991284
0.008824,3,0.141025482
0.008825,3,0.141059684
0.008826,3,0.14109389
0.008827,3,0.141128101
0.008828,3,0.141162316
0.008829,3,0.141196535
0.00883,3,0.141230758
0.008831,3,0.141264985
0.008832,3,0.141299216
0.008833,3,0.141333452
0.008834,3,0.141367691
0.008835,3,0.141401935
0.008836,3,0.141436183
0.008837,3,0.141470435
0.008838,3,0.141504692
0.008839,3,0.141538952
0.00884,3,0.141573217
0.008841,3,0.141607486
0.008842,3,0.141641759
0.008843,3,0.141676036
0.008844,3,0.141710317
0.008845,3,0.141744603
0.008846,3,0.141778893
0.008847,3,0.141813187
0.008848,3,0.141847485
0.008849,3,0.141881787
0.00885,3,0.141916094
0.008851,3,0.141950404
0.008852,3,0.141984719
0.008853,3,0.142019038
0.008854,3,0.142053362
0.008855,3,0.142087689
0.008856,3,0.142122021
0.008857,3,0.142156357
0.008858,3,0.142190697
0.008859,3,0.142225041
0.00886,3,0.14225939
0.008861,3,0.142293742
0.008862,3,0.142328099
0.008863,3,0.14236246
0.008864,3,0.142396825
0.008865,3,0.142431194
0.008866,3,0.142465568
0.008867,3,0.142499946
0.008868,3,0.142534328
0.008869,3,0.142568714
0.00887,3,0.142603104
0.008871,3,0.142637498
0.008872,3,0.142671897
0.008873,3,0.1427063
0.008874,3,0.142740706
0.008875,3,0.142775118
0.008876,3,0.142809533
0.008877,3,0.142843952
0.008878,3,0.142878376
0.008879,3,0.142912803
0.00888,3,0.142947235
0.008881,3,0.142981671
0.008882,3,0.143016112
0.008883,3,0.143050556
0.008884,3,0.143085004
0.008885,3,0.143119457
0.008886,3,0.143153914
0.008887,3,0.143188375
0.008888,3,0.14322284
0.008889,3,0.143257309
0.00889,3,0.143291782
0.008891,3,0.14332626
0.008892,3,0.143360742
0.008893,3,0.143395227
0.008894,3,0.143429717
0.008895,3,0.143464211
0.008896,3,0.14349871
0.008897,3,0.143533212
0.008898,3,0.143567718
0.008899,3,0.143602229
0.0089,3,0.143636744
0.008901,3,0.143671262
0.008902,3,0.143705785
0.008903,3,0.143740313
0.008904,3,0.143774844
0.008905,3,0.143809379
0.008906,3,0.143843919
0.008907,3,0.143878462
0.008908,3,0.14391301
0.008909,3,0.143947562
0.00891,3,0.143982118
0.008911,3,0.144016678
0.008912,3,0.144051242
0.008913,3,0.14408581
0.008914,3,0.144120382
0.008915,3,0.144154959
0.008916,3,0.144189539
0.008917,3,0.144224124
0.008918,3,0.144258713
0.008919,3,0.144293306
0.00892,3,0.144327903
0.008921,3,0.144362504
0.008922,3,0.14439711
0.008923,3,0.144431719
0.008924,3,0.144466333
0.008925,3,0.144500951
0.008926,3,0.144535572
0.008927,3,0.144570198
0.008928,3,0.144604829
0.008929,3,0.144639463
0.00893,3,0.144674101
0.008931,3,0.144708744
0.008932,3,0.144743391
0.008933,3,0.144778042
0.008934,3,0.144812697
0.008935,3,0.144847356
0.008936,3,0.144882019
0.008937,3,0.144916687
0.008938,3,0.144951358
0.008939,3,0.144986034
0.00894,3,0.145020714
0.008941,3,0.145055398
0.008942,3,0.145090087
0.008943,3,0.145124779
0.008944,3,0.145159476
0.008945,3,0.145194177
0.008946,3,0.145228882
0.008947,3,0.145263591
0.008948,3,0.145298305
0.008949,3,0.145333022
0.00895,3,0.145367744
0.008951,3,0.14540247
0.008952,3,0.1454372
0.008953,3,0.145471935
0.008954,3,0.145506673
0.008955,3,0.145541416
0.008956,3,0.145576163
0.008957,3,0.145610914
0.008958,3,0.14564567
0.008959,3,0.145680429
0.00896,3,0.145715193
0.008961,3,0.145749961
0.008962,3,0.145784733
0.008963,3,0.145819509
0.008964,3,0.14585429
0.008965,3,0.145889074
0.008966,3,0.145923863
0.008967,3,0.145958656
0.008968,3,0.145993454
0.008969,3,0.146028255
0.00897,3,0.14606306
0.008971,3,0.14609787
0.008972,3,0.146132684
0.008973,3,0.146167502
0.008974,3,0.146202324
0.008975,3,0.146237151
0.008976,3,0.146271981
0.008977,3,0.146306816
0.008978,3,0.146341655
0.008979,3,0.146376498
0.00898,3,0.146411345
0.008981,3,0.146446197
0.008982,3,0.146481052
0.008983,3,0.146515912
0.008984,3,0.146550776
0.008985,3,0.146585644
0.008986,3,0.146620516
0.008987,3,0.146655392
0.008988,3,0.146690273
0.008989,3,0.146725157
0.00899,3,0.146760046
0.008991,3,0.146794939
0.008992,3,0.146829836
0.008993,3,0.146864737
0.008994,3,0.146899642
0.008995,3,0.146934552
0.008996,3,0.146969465
0.008997,3,0.147004383
0.008998,3,0.147039305
0.008999,3,0.147074231
0.009,3,0.147109161
0.009001,3,0.147144095
0.009002,3,0.147179034
0.009003,3,0.147213976
0.009004,3,0.147248923
0.009005,3,0.147283873
0.009006,3,0.147318828
0.009007,3,0.147353787
0.009008,3,0.14738875
0.009009,3,0.147423718
0.00901,3,0.147458689
0.009011,3,0.147493664
0.009012,3,0.147528644
0.009013,3,0.147563628
0.009014,3,0.147598615
0.009015,3,0.147633607
0.009016,3,0.147668603
0.009017,3,0.147703603
0.009018,3,0.147738608
0.009019,3,0.147773616
0.00902,3,0.147808629
0.009021,3,0.147843645
0.009022,3,0.147878666
0.009023,3,0.147913691
0.009024,3,0.14794872
0.009025,3,0.147983753
0.009026,3,0.148018791
0.009027,3,0.148053832
0.009028,3,0.148088878
0.009029,3,0.148123928
0.00903,3,0.148158982
0.009031,3,0.14819404
0.009032,3,0.148229103
0.009033,3,0.148264169
0.009034,3,0.14829924
0.009035,3,0.148334315
0.009036,3,0.148369394
0.009037,3,0.148404477
0.009038,3,0.148439564
0.009039,3,0.148474656
0.00904,3,0.148509751
0.009041,3,0.148544851
0.009042,3,0.148579955
0.009043,3,0.148615063
0.009044,3,0.148650176
0.009045,3,0.148685292
0.009046,3,0.148720413
0.009047,3,0.148755538
0.009048,3,0.148790667
0.009049,3,0.148825801
0.00905,3,0.148860938
0.009051,3,0.14889608
0.009052,3,0.148931226
0.009053,3,0.148966376
0.009054,3,0.14900153
0.009055,3,0.149036689
0.009056,3,0.149071851
0.009057,3,0.149107018
0.009058,3,0.149142189
0.009059,3,0.149177364
0.00906,3,0.149212544
0.009061,3,0.149247727
0.009062,3,0.149282915
0.009063,3,0.149318107
0.009064,3,0.149353303
0.009065,3,0.149388504
0.009066,3,0.149423708
0.009067,3,0.149458917
0.009068,3,0.14949413
0.009069,3,0.149529347
0.00907,3,0.149564568
0.009071,3,0.149599793
0.009072,3,0.149635023
0.009073,3,0.149670257
0.009074,3,0.149705495
0.009075,3,0.149740737
0.009076,3,0.149775983
0.009077,3,0.149811233
0.009078,3,0.149846488
0.009079,3,0.149881747
0.00908,3,0.149917009
0.009081,3,0.149952276
0.009082,3,0.149987548
0.009083,3,0.150022823
0.009084,3,0.150058102
0.009085,3,0.150093386
0.009086,3,0.150128674
0.009087,3,0.150163966
0.009088,3,0.150199262
0.009089,3,0.150234562
0.00909,3,0.150269866
0.009091,3,0.150305175
0.009092,3,0.150340487
0.009093,3,0.150375804
0.009094,3,0.150411125
0.009095,3,0.15044645
0.009096,3,0.150481779
0.009097,3,0.150517112
0.009098,3,0.15055245
0.009099,3,0.150587791
0.0091,3,0.150623137
0.009101,3,0.150658487
0.009102,3,0.150693841
0.009103,3,0.150729199
0.009104,3,0.150764561
0.009105,3,0.150799927
0.009106,3,0.150835297
0.009107,3,0.150870672
0.009108,3,0.150906051
0.009109,3,0.150941433
0.00911,3,0.15097682
0.009111,3,0.151012211
0.009112,3,0.151047606
0.009113,3,0.151083005
0.009114,3,0.151118409
0.009115,3,0.151153816
0.009116,3,0.151189228
0.009117,3,0.151224643
0.009118,3,0.151260063
0.009119,3,0.151295487
0.00912,3,0.151330915
0.009121,3,0.151366347
0.009122,3,0.151401784
0.009123,3,0.151437224
0.009124,3,0.151472669
0.009125,3,0.151508117
0.009126,3,0.15154357
0.009127,3,0.151579027
0.009128,3,0.151614488
0.009129,3,0.151649954
0.00913,3,0.151685423
0.009131,3,0.151720897
0.009132,3,0.151756374
0.009133,3,0.151791856
0.009134,3,0.151827342
0.009135,3,0.151862832
0.009136,3,0.151898327
0.009137,3,0.151933825
0.009138,3,0.151969328
0.009139,3,0.152004834
0.00914,3,0.152040345
0.009141,3,0.152075861
0.009142,3,0.15211138
0.009143,3,0.152146903
0.009144,3,0.152182431
0.009145,3,0.152217963
0.009146,3,0.152253499
0.009147,3,0.152289039
0.009148,3,0.152324583
0.009149,3,0.152360132
0.00915,3,0.152395685
0.009151,3,0.152431242
0.009152,3,0.152466803
0.009153,3,0.152502368
0.009154,3,0.152537938
0.009155,3,0.152573511
0.009156,3,0.152609089
0.009157,3,0.152644671
0.009158,3,0.152680258
0.009159,3,0.152715848
0.00916,3,0.152751443
0.009161,3,0.152787042
0.009162,3,0.152822645
0.009163,3,0.152858252
0.009164,3,0.152893863
0.009165,3,0.152929479
0.009166,3,0.152965099
0.009167,3,0.153000723
0.009168,3,0.153036351
0.009169,3,0.153071983
0.00917,3,0.15310762
0.009171,3,0.15314326
0.009172,3,0.153178905
0.009173,3,0.153214554
0.009174,3,0.153250207
0.009175,3,0.153285864
0.009176,3,0.153321526
0.009177,3,0.153357191
0.009178,3,0.153392861
0.009179,3,0.153428535
0.00918,3,0.153464213
0.009181,3,0.153499895
0.009182,3,0.153535582
0.009183,3,0.153571272
0.009184,3,0.153606967
0.009185,3,0.153642666
0.009186,3,0.153678369
0.009187,3,0.153714076
0.009188,3,0.153749787
0.009189,3,0.153785503
0.00919,3,0.153821222
0.009191,3,0.153856946
0.009192,3,0.153892674
0.009193,3,0.153928406
0.009194,3,0.153964142
0.009195,3,0.153999882
0.009196,3,0.154035627
0.009197,3,0.154071375
0.009198,3,0.154107128
0.009199,3,0.154142885
0.0092,3,0.154178645
0.009201,3,0.15421441
0.009202,3,0.15425018
0.009203,3,0.154285953
0.009204,3,0.15432173
0.009205,3,0.154357512
0.009206,3,0.154393297
0.009207,3,0.154429087
0.009208,3,0.154464881
0.009209,3,0.154500679
0.00921,3,0.154536481
0.009211,3,0.154572287
0.009212,3,0.154608098
0.009213,3,0.154643912
0.009214,3,0.154679731
0.009215,3,0.154715553
0.009216,3,0.15475138
0.009217,3,0.154787211
0.009218,3,0.154823046
0.009219,3,0.154858885
0.00922,3,0.154894729
0.009221,3,0.154930576
0.009222,3,0.154966428
0.009223,3,0.155002283
0.009224,3,0.155038143
0.009225,3,0.155074007
0.009226,3,0.155109875
0.009227,3,0.155145748
0.009228,3,0.155181624
0.009229,3,0.155217505
0.00923,3,0.15525339
0.009231,3,0.155289279
0.009232,3,0.155325172
0.009233,3,0.155361069
0.009234,3,0.15539697
0.009235,3,0.155432876
0.009236,3,0.155468786
0.009237,3,0.1555047
0.009238,3,0.155540618
0.009239,3,0.15557654
0.00924,3,0.155612466
0.009241,3,0.155648397
0.009242,3,0.155684332
0.009243,3,0.155720271
0.009244,3,0.155756214
0.009245,3,0.155792161
0.009246,3,0.155828113
0.009247,3,0.155864068
0.009248,3,0.155900028
0.009249,3,0.155935992
0.00925,3,0.155971961
0.009251,3,0.156007933
0.009252,3,0.15604391
0.009253,3,0.156079891
0.009254,3,0.156115876
0.009255,3,0.156151865
0.009256,3,0.156187858
0.009257,3,0.156223856
0.009258,3,0.156259858
0.009259,3,0.156295864
0.00926,3,0.156331874
0.009261,3,0.156367888
0.009262,3,0.156403907
0.009263,3,0.15643993
0.009264,3,0.156475957
0.009265,3,0.156511988
0.009266,3,0.156548023
0.009267,3,0.156584063
0.009268,3,0.156620106
0.009269,3,0.156656154
0.00927,3,0.156692206
0.009271,3,0.156728262
0.009272,3,0.156764323
0.009273,3,0.156800387
0.009274,3,0.156836456
0.009275,3,0.156872529
0.009276,3,0.156908606
0.009277,3,0.156944687
0.009278,3,0.156980772
0.009279,3,0.157016862
0.00928,3,0.157052956
0.009281,3,0.157089054
0.009282,3,0.157125156
0.009283,3,0.157161262
0.009284,3,0.157197372
0.009285,3,0.157233486
0.009286,3,0.157269605
0.009287,3,0.157305728
0.009288,3,0.157341855
0.009289,3,0.157377986
0.00929,3,0.157414121
0.009291,3,0.15745026
0.009292,3,0.157486404
0.009293,3,0.157522552
0.009294,3,0.157558703
0.009295,3,0.157594859
0.009296,3,0.157631019
0.009297,3,0.157667184
0.009298,3,0.157703352
0.009299,3,0.157739524
0.0093,3,0.157775701
0.009301,3,0.157811882
0.009302,3,0.157848066
0.009303,3,0.157884255
0.009304,3,0.157920449
0.009305,3,0.157956646
0.009306,3,0.157992847
0.009307,3,0.158029053
0.009308,3,0.158065262
0.009309,3,0.158101476
0.00931,3,0.158137694
0.009311,3,0.158173916
0.009312,3,0.158210142
0.009313,3,0.158246372
0.009314,3,0.158282606
0.009315,3,0.158318844
0.009316,3,0.158355087
0.009317,3,0.158391334
0.009318,3,0.158427584
0.009319,3,0.158463839
0.00932,3,0.158500098
0.009321,3,0.158536361
0.009322,3,0.158572629
0.009323,3,0.1586089
0.009324,3,0.158645175
0.009325,3,0.158681455
0.009326,3,0.158717739
0.009327,3,0.158754027
0.009328,3,0.158790319
0.009329,3,0.158826615
0.00933,3,0.158862915
0.009331,3,0.15889922
0.009332,3,0.158935529
0.009333,3,0.158971841
0.009334,3,0.159008158
0.009335,3,0.159044479
0.009336,3,0.159080805
0.009337,3,0.159117134
0.009338,3,0.159153468
0.009339,3,0.159189805
0.00934,3,0.159226147
0.009341,3,0.159262493
0.009342,3,0.159298843
0.009343,3,0.159335198
0.009344,3,0.159371556
0.009345,3,0.159407919
0.009346,3,0.159444286
0.009347,3,0.159480657
0.009348,3,0.159517033
0.009349,3,0.159553412
0.00935,3,0.159589796
0.009351,3,0.159626184
0.009352,3,0.159662576
0.009353,3,0.159698972
0.009354,3,0.159735373
0.009355,3,0.159771777
0.009356,3,0.159808186
0.009357,3,0.159844599
0.009358,3,0.159881016
0.009359,3,0.159917438
0.00936,3,0.159953864
0.009361,3,0.159990293
0.009362,3,0.160026727
0.009363,3,0.160063166
0.009364,3,0.160099608
0.009365,3,0.160136054
0.009366,3,0.160172505
0.009367,3,0.16020896
0.009368,3,0.160245419
0.009369,3,0.160281882
0.00937,3,0.16031835
0.009371,3,0.160354821
0.009372,3,0.160391297
0.009373,3,0.160427777
0.009374,3,0.160464261
0.009375,3,0.160500749
0.009376,3,0.160537242
0.009377,3,0.160573738
0.009378,3,0.160610239
0.009379,3,0.160646744
0.00938,3,0.160683253
0.009381,3,0.160719766
0.009382,3,0.160756284
0.009383,3,0.160792805
0.009384,3,0.160829331
0.009385,3,0.160865861
0.009386,3,0.160902394
0.009387,3,0.160938933
0.009388,3,0.160975475
0.009389,3,0.161012021
0.00939,3,0.161048572
0.009391,3,0.161085126
0.009392,3,0.161121685
0.009393,3,0.161158248
0.009394,3,0.161194815
0.009395,3,0.161231386
0.009396,3,0.161267962
0.009397,3,0.161304541
0.009398,3,0.161341125
0.009399,3,0.161377713
0.0094,3,0.161414305
0.009401,3,0.161450901
0.009402,3,0.161487501
0.009403,3,0.161524105
0.009404,3,0.161560713
0.009405,3,0.161597326
0.009406,3,0.161633942
0.009407,3,0.161670563
0.009408,3,0.161707188
0.009409,3,0.161743817
0.00941,3,0.16178045
0.009411,3,0.161817087
0.009412,3,0.161853728
0.009413,3,0.161890374
0.009414,3,0.161927023
